2023-03-12 19:55:34,898 - mylog - INFO - RINAS AIRPORT,里纳斯机场,TIRANA,地拉那,ALBANIA,阿尔巴尼亚,TIA,
2023-03-12 19:55:58,181 - mylog - INFO - SANTA TERESITA AIRPORT,,SANTA TERESITA,,ARGENTINA,阿根廷,SST,
2023-03-12 19:55:58,280 - mylog - INFO - SAENZ PENA AIRPORT,萨恩斯佩尼亚机场,SAENZ PENA,萨恩斯佩尼亚,ARGENTINA,阿根廷,SZQ,
2023-03-12 19:55:58,380 - mylog - INFO - TANDIL AIRPORT,坦迪尔机场,TANDIL,坦迪尔,ARGENTINA,阿根廷,TDL,
2023-03-12 19:55:58,484 - mylog - INFO - TARTAGAL AIRPORT,,TARTAGAL,,ARGENTINA,阿根廷,TTG,
2023-03-12 19:55:58,582 - mylog - INFO - BENJ MATIENZO AIRPORT,,TUCUMAN,图库曼,ARGENTINA,阿根廷,TUC,
2023-03-12 19:55:58,716 - mylog - INFO - SAN JUAN AIRPORT,,SAN JUAN,圣胡安,ARGENTINA,阿根廷,UAQ,
2023-03-12 19:55:58,817 - mylog - INFO - SAN JULIAN AIRPORT,圣胡利安机场,SAN JULIAN,圣胡利安,ARGENTINA,阿根廷,ULA,
2023-03-12 19:55:58,936 - mylog - INFO - ISLAS MALVINAS AIRPORT,,USHUAIA,,ARGENTINA,阿根廷,USH,
2023-03-12 19:55:59,041 - mylog - INFO - CURUZU CUATIA AIRPORT,,CURUZU CUATIA,库鲁苏夸蒂亚,ARGENTINA,阿根廷,UZU,
2023-03-12 19:55:59,140 - mylog - INFO - VALCHETA AIRPORT,巴尔切塔机场,VALCHETA,巴尔切塔,ARGENTINA,阿根廷,VCF,
2023-03-12 19:55:59,239 - mylog - INFO - VIEDMA AIRPORT,别德马机场,VIEDMA,别德马,ARGENTINA,阿根廷,VDM,
2023-03-12 19:55:59,340 - mylog - INFO - VILLA DOLORES AIRPORT,,VILLA DOLORES,,ARGENTINA,阿根廷,VDR,
2023-03-12 19:55:59,440 - mylog - INFO - GENERAL VILLEGAS AIRPORT,比耶加斯将军镇机场,GENERAL VILLEGAS,比耶加斯将军镇,ARGENTINA,阿根廷,VGS,
2023-03-12 19:55:59,547 - mylog - INFO - VILLA GESELL AIRPORT,,VILLA GESELL,,ARGENTINA,阿根廷,VLG,
2023-03-12 19:55:59,647 - mylog - INFO - VILLA MERCEDES AIRPORT,梅塞德斯机场,VILLA MERCEDES,梅塞德斯镇,ARGENTINA,阿根廷,VME,
2023-03-12 19:55:59,757 - mylog - INFO - SAN PEDRO,圣佩德罗机场,SAN PEDRO,圣佩德罗,ARGENTINA,阿根廷,XPD,
2023-03-12 19:56:13,123 - mylog - INFO - ARRABURY AIRPORT,阿拉伯里机场,ARRABURY,阿拉伯里,AUSTRALIA,澳大利亚,AAB,
2023-03-12 19:56:13,231 - mylog - INFO - ABINGDON AIRPORT,,ABINGDON,阿宾登,AUSTRALIA,澳大利亚,ABG,
2023-03-12 19:56:13,337 - mylog - INFO - ALPHA AIRPORT,阿尔法机场,ALPHA,阿尔法 ,AUSTRALIA,澳大利亚,ABH,
2023-03-12 19:56:13,445 - mylog - INFO - BAMAGA AIRPORT,巴马加机场,BAMAGA,巴马加,AUSTRALIA,澳大利亚,ABM,
2023-03-12 19:56:13,565 - mylog - INFO - ALBURY AIRPORT,阿尔伯里机场,ALBURY,阿尔伯里,AUSTRALIA,澳大利亚,ABX,
2023-03-12 19:56:13,686 - mylog - INFO - ADELAIDE AIRPORT,阿德莱德机场,ADELAIDE,阿德莱德,AUSTRALIA,澳大利亚,ADL,
2023-03-12 19:56:13,795 - mylog - INFO - ANDAMOOKA AIRPORT,安达穆卡机场,ANDAMOOKA,安达穆卡,AUSTRALIA,澳大利亚,ADO,
2023-03-12 19:56:13,911 - mylog - INFO - AGNEW AIRPORT,阿基纽机场,AGNEW,阿基纽,AUSTRALIA,澳大利亚,AGW,
2023-03-12 19:56:14,026 - mylog - INFO - ARGYLE DOWNS AIRPORT,,ARGYLE DOWNS,,AUSTRALIA,澳大利亚,AGY,
2023-03-12 19:56:14,160 - mylog - INFO - ALBANY AIRPORT,奥尔巴尼机场,ALBANY,奥尔巴尼,AUSTRALIA,澳大利亚,ALH,
2023-03-12 19:56:14,268 - mylog - INFO - AMATA AIRPORT,,AMATA,,AUSTRALIA,澳大利亚,AMT,
2023-03-12 19:56:14,384 - mylog - INFO - AMMAROO AIRPORT,,AMMAROO,,AUSTRALIA,澳大利亚,AMX,
2023-03-12 19:56:14,499 - mylog - INFO - ANGUS DOWNS AIRPORT,,ANGUS DOWNS,,AUSTRALIA,澳大利亚,ANZ,
2023-03-12 19:56:14,608 - mylog - INFO - ARMIDALE AIRPORT,阿米代尔机场,ARMIDALE,阿米代尔,AUSTRALIA,澳大利亚,ARM,
2023-03-12 19:56:14,715 - mylog - INFO - ARARAT AIRPORT,亚拉拉特机场,ARARAT,亚拉拉特,AUSTRALIA,澳大利亚,ARY,
2023-03-12 19:56:14,824 - mylog - INFO - ALICE SPRINGS AIRPORT,艾利斯斯普林斯机场,ALICE SPRINGS,艾利斯斯普林斯,AUSTRALIA,澳大利亚,ASP,
2023-03-12 19:56:14,935 - mylog - INFO - AUGUSTUS DOWNS AIRPORT,奥克斯特当斯机场,AUGUSTUS DOWNS,奥克斯特当斯,AUSTRALIA,澳大利亚,AUD,
2023-03-12 19:56:15,051 - mylog - INFO - AURUKUN MISSION AIRPORT,奥鲁昆机场,AURUKUN MISSION,奥鲁昆,AUSTRALIA,澳大利亚,AUU,
2023-03-12 19:56:15,159 - mylog - INFO - AUVERGNE AIRPORT,奥佛涅机场,AUVERGNE,奥佛涅,AUSTRALIA,澳大利亚,AVG,
2023-03-12 19:56:15,280 - mylog - INFO - AVALON AIRPORT,阿瓦隆机场,AVALON,阿瓦隆,AUSTRALIA,澳大利亚,AVV,
2023-03-12 19:56:15,389 - mylog - INFO - ALTON DOWNS AIRPORT,,ALTON DOWNS,,AUSTRALIA,澳大利亚,AWN,
2023-03-12 19:56:15,498 - mylog - INFO - AUSTRAL DOWNS AIRPORT,,AUSTRAL DOWNS,,AUSTRALIA,澳大利亚,AWP,
2023-03-12 19:56:15,601 - mylog - INFO - ARAMAC AIRPORT,阿拉马克机场,ARAMAC,阿拉马克,AUSTRALIA,澳大利亚,AXC,
2023-03-12 19:56:15,727 - mylog - INFO - ALEXANDRIA AIRPORT,亚历山大机场,ALEXANDRIA,亚历山大,AUSTRALIA,澳大利亚,AXL,
2023-03-12 19:56:15,834 - mylog - INFO - ALROY DOWNS AIRPORT,,ALROY DOWNS,,AUSTRALIA,澳大利亚,AYD,
2023-03-12 19:56:15,947 - mylog - INFO - ANTHONY LAGOON AIRPORT,,ANTHONY LAGOON,,AUSTRALIA,澳大利亚,AYL,
2023-03-12 19:56:16,057 - mylog - INFO - CONNELLAN AIRPORT,,AYERS ROCK,亚逸斯礁,AUSTRALIA,澳大利亚,AYQ,
2023-03-12 19:56:16,167 - mylog - INFO - AYR AIRPORT,埃尔机场,AYR,埃尔,AUSTRALIA,澳大利亚,AYR,
2023-03-12 19:56:16,277 - mylog - INFO - BIG BELL AIRPORT,,BIG BELL,,AUSTRALIA,澳大利亚,BBE,
2023-03-12 19:56:16,387 - mylog - INFO - BARCALDINE AIRPORT,巴卡尔丁机场,BARCALDINE,巴卡尔丁,AUSTRALIA,澳大利亚,BCI,
2023-03-12 19:56:16,499 - mylog - INFO - BOLWARRA AIRPORT,博尔沃拉机场,BOLWARRA,博尔沃拉,AUSTRALIA,澳大利亚,BCK,
2023-03-12 19:56:16,609 - mylog - INFO - BICKERTON ISLAND AIRPORT,,BICKERTON ISLAND,,AUSTRALIA,澳大利亚,BCZ,
2023-03-12 19:56:16,740 - mylog - INFO - BUNDABERG AIRPORT,,BUNDABERG,邦达伯格,AUSTRALIA,澳大利亚,BDB,
2023-03-12 19:56:16,862 - mylog - INFO - BADU ISLAND AIRPORT,巴都岛机场,BADU ISLAND,巴都岛,AUSTRALIA,澳大利亚,BDD,
2023-03-12 19:56:16,977 - mylog - INFO - BEDFORD DOWNS AIRPORT,,BEDFORD DOWNS,,AUSTRALIA,澳大利亚,BDW,
2023-03-12 19:56:17,088 - mylog - INFO - BEAGLE BAY AIRPORT,,BEAGLE BAY,比格湾,AUSTRALIA,澳大利亚,BEE,
2023-03-12 19:56:17,189 - mylog - INFO - BELMONT AIRPORT,,NEWCASTLE,纽卡斯尔,AUSTRALIA,澳大利亚,BEO,
2023-03-12 19:56:17,298 - mylog - INFO - BEDOURIE AIRPORT,贝杜里机场,BEDOURIE,贝杜里,AUSTRALIA,澳大利亚,BEU,
2023-03-12 19:56:17,407 - mylog - INFO - BLOOMFIELD AIRPORT,布卢姆菲尔德机场,BLOOMFIELD,布卢姆菲尔德,AUSTRALIA,澳大利亚,BFC,
2023-03-12 19:56:17,510 - mylog - INFO - BROKEN HILL AIRPORT,布朗肯山机场,BROKEN HILL,布朗肯山,AUSTRALIA,澳大利亚,BHQ,
2023-03-12 19:56:17,620 - mylog - INFO - RAGLAN AIRPORT,,BATHURST,巴瑟斯特,AUSTRALIA,澳大利亚,BHS,
2023-03-12 19:56:17,726 - mylog - INFO - BRIGHTON DOWNS AIRPORT,,BRIGHTON DOWNS,,AUSTRALIA,澳大利亚,BHT,
2023-03-12 19:56:17,837 - mylog - INFO - BULIMBA AIRPORT,,BULIMBA,,AUSTRALIA,澳大利亚,BIP,
2023-03-12 19:56:17,948 - mylog - INFO - BILLILUNA AIRPORT,比利卢纳机场,BILLILUNA,比利卢纳,AUSTRALIA,澳大利亚,BIW,
2023-03-12 19:56:18,040 - mylog - INFO - BARKLY DOWNS AIRPORT,巴克利当斯机场,BARKLY DOWNS,巴克利当斯,AUSTRALIA,澳大利亚,BKP,
2023-03-12 19:56:18,153 - mylog - INFO - BLACKALL AIRPORT,布莱克尔机场,BLACKALL,布莱克尔,AUSTRALIA,澳大利亚,BKQ,
2023-03-12 19:56:18,293 - mylog - INFO - BENALLA AIRPORT,贝纳拉机场,BENALLA,贝纳拉,AUSTRALIA,澳大利亚,BLN,
2023-03-12 19:56:18,407 - mylog - INFO - BOLLON AIRPORT,,BOLLON,,AUSTRALIA,澳大利亚,BLS,
2023-03-12 19:56:18,517 - mylog - INFO - BLACKWATER AIRPORT,布莱克沃特机场,BLACKWATER,布莱克沃特,AUSTRALIA,澳大利亚,BLT,
2023-03-12 19:56:18,627 - mylog - INFO - BROOME AIRPORT,布鲁姆机场,BROOME,布鲁姆,AUSTRALIA,澳大利亚,BME,
2023-03-12 19:56:18,734 - mylog - INFO - BRAMPTON ISLAND AIRPORT,布拉姆顿岛机场,BRAMPTON ISLAND,布拉姆顿岛,AUSTRALIA,澳大利亚,BMP,
2023-03-12 19:56:18,840 - mylog - INFO - BRISBANE INT' AIRPORT,布里斯班国际机场,BRISBANE,布里斯班,AUSTRALIA,澳大利亚,BNE,
2023-03-12 19:56:18,934 - mylog - INFO - BALLINA BYRON AIRPORT,,BALLINA,巴利纳,AUSTRALIA,澳大利亚,BNK,
2023-03-12 19:56:19,051 - mylog - INFO - BORROLOOLA AIRPORT,博罗卢拉机场,BORROLOOLA,博罗卢拉,AUSTRALIA,澳大利亚,BOX,
2023-03-12 19:56:19,162 - mylog - INFO - BUSSELLTON AIRPORT,巴瑟尔顿机场,BUSSELTON,巴瑟尔顿,AUSTRALIA,澳大利亚,BQB,
2023-03-12 19:56:19,256 - mylog - INFO - BOULIA AIRPORT,布利亚机场,BOULIA,布利亚,AUSTRALIA,澳大利亚,BQL,
2023-03-12 19:56:19,366 - mylog - INFO - BALGO HILLS AIRPORT,巴尔戈希尔机场,BALGO HILLS,巴尔戈希尔,AUSTRALIA,澳大利亚,BQW,
2023-03-12 19:56:19,476 - mylog - INFO - BRIGHT AIRPORT,,BRIGHT,,AUSTRALIA,澳大利亚,BRJ,
2023-03-12 19:56:19,589 - mylog - INFO - BOURKE AIRPORT,伯克机场,BOURKE,伯克,AUSTRALIA,澳大利亚,BRK,
2023-03-12 19:56:19,699 - mylog - INFO - BATHURST ISLAND AIRPORT,巴瑟斯特岛机场,BATHURST ISLAND,巴瑟斯特岛,AUSTRALIA,澳大利亚,BRT,
2023-03-12 19:56:19,836 - mylog - INFO - BAIRNSDALE AIRPORT,拜恩斯代尔机场,BAIRNSDALE,拜恩斯代尔,AUSTRALIA,澳大利亚,BSJ,
2023-03-12 19:56:19,947 - mylog - INFO - BRUNETTE DOWNS AIRPORT,布鲁内特机场,BRUNETTE DOWNS,布鲁内特,AUSTRALIA,澳大利亚,BTD,
2023-03-12 19:56:20,051 - mylog - INFO - BETOOTA AIRPORT,贝图塔机场 ,BETOOTA,贝图塔,AUSTRALIA,澳大利亚,BTX,
2023-03-12 19:56:20,169 - mylog - INFO - BURKETOWN AIRPORT,伯克敦机场,BURKETOWN,伯克敦,AUSTRALIA,澳大利亚,BUC,
2023-03-12 19:56:20,264 - mylog - INFO - BUNBURY AIRPORT,班伯里机场,BUNBURY,班伯里,AUSTRALIA,澳大利亚,BUY,
2023-03-12 19:56:20,377 - mylog - INFO - BIRDSVILLE AIRPORT,伯兹维尔机场,BIRDSVILLE,伯兹维尔,AUSTRALIA,澳大利亚,BVI,
2023-03-12 19:56:20,489 - mylog - INFO - BATAVIA DOWNS AIRPORT,巴塔维尔 机场,BATAVIA DOWNS,巴塔维尔 城,AUSTRALIA,澳大利亚,BVW,
2023-03-12 19:56:20,600 - mylog - INFO - BEVERLEY SPRINGS AIRPORT,,BEVERLEY SPRINGS,,AUSTRALIA,澳大利亚,BVZ,
2023-03-12 19:56:20,710 - mylog - INFO - BARROW ISLAND AIRPORT,巴罗机场,BARROW ISLAND,巴罗岛,AUSTRALIA,澳大利亚,BWB,
2023-03-12 19:56:20,818 - mylog - INFO - BREWARRINA AIRPORT,布雷沃里纳机场,BREWARRINA,布雷沃里纳,AUSTRALIA,澳大利亚,BWQ,
2023-03-12 19:56:20,927 - mylog - INFO - BURNIE WYNYARD AIRPORT,,BURNIE,伯尼,AUSTRALIA,澳大利亚,BWT,
2023-03-12 19:56:21,033 - mylog - INFO - BANKSTOWN AIRPORT,班克斯敦机场,BANKSTOWN,班克斯敦,AUSTRALIA,澳大利亚,BWU,
2023-03-12 19:56:21,140 - mylog - INFO - BELBURN AIRPORT,,BELBURN,,AUSTRALIA,澳大利亚,BXF,
2023-03-12 19:56:21,242 - mylog - INFO - BENDIGO AIRPORT,本蒂高机场 ,BENDIGO,本蒂高,AUSTRALIA,澳大利亚,BXG,
2023-03-12 19:56:21,370 - mylog - INFO - BANIYALA AIRPORT,巴尼亚拉机场,BANIYALA,巴尼亚拉,AUSTRALIA,澳大利亚,BYX,
2023-03-12 19:56:21,496 - mylog - INFO - BALRANALD AIRPORT,巴尔拉纳德机场,BALRANALD,巴尔拉纳德,AUSTRALIA,澳大利亚,BZD,
2023-03-12 19:56:21,622 - mylog - INFO - BIZANT AIRPORT,比札特机场,BIZANT,比札特,AUSTRALIA,澳大利亚,BZP,
2023-03-12 19:56:21,737 - mylog - INFO - COBAR AIRPORT,科巴机场,COBAR,科巴,AUSTRALIA,澳大利亚,CAZ,
2023-03-12 19:56:21,854 - mylog - INFO - CHERRABUN AIRPORT,,CHERRABUN,,AUSTRALIA,澳大利亚,CBC,
2023-03-12 19:56:21,961 - mylog - INFO - CAPE BARREN ISLAND AIRPORT,巴伦角岛机场,CAPE BARREN ISLAND,巴伦角岛,AUSTRALIA,澳大利亚,CBI,
2023-03-12 19:56:22,069 - mylog - INFO - CANBERRA AIRPORT,堪培拉机场,CANBERRA,堪培拉,AUSTRALIA,澳大利亚,CBR,
2023-03-12 19:56:22,179 - mylog - INFO - CONDOBOLIN AIRPORT,肯多伯冷机场,CONDOBOLIN,肯多伯冷,AUSTRALIA,澳大利亚,CBX,
2023-03-12 19:56:22,291 - mylog - INFO - CANOBIE AIRPORT,卡诺比机场,CANOBIE,卡诺比,AUSTRALIA,澳大利亚,CBY,
2023-03-12 19:56:22,396 - mylog - INFO - CHINCHILLA AIRPORT,,CHINCHILLA,,AUSTRALIA,澳大利亚,CCL,
2023-03-12 19:56:22,504 - mylog - INFO - COWELL AIRPORT,,COWELL,CCW,AUSTRALIA,澳大利亚,CCW,
2023-03-12 19:56:22,619 - mylog - INFO - COOINDA AIRPORT,库英达机场,COOINDA,库英达,AUSTRALIA,澳大利亚,CDA,
2023-03-12 19:56:22,734 - mylog - INFO - CROYDON AIRPORT,克罗伊登机场,CROYDON,克罗伊登,AUSTRALIA,澳大利亚,CDQ,
2023-03-12 19:56:22,846 - mylog - INFO - CAMDEN AIRPORT,卡姆登机场,CAMDEN,卡姆登,AUSTRALIA,澳大利亚,CDU,
2023-03-12 19:56:22,964 - mylog - INFO - CEDUNA AIRPORT,,CEDUNA,塞杜纳,AUSTRALIA,澳大利亚,CED,
2023-03-12 19:56:23,063 - mylog - INFO - CESSNOCK AIRPORT,塞斯诺克机场,CESSNOCK,塞斯诺克,AUSTRALIA,澳大利亚,CES,
2023-03-12 19:56:23,205 - mylog - INFO - CLIFTON HILLS AIRPORT,克利夫顿希尔斯机场,CLIFTON HILLS,克利夫顿希尔斯,AUSTRALIA,澳大利亚,CFH,
2023-03-12 19:56:23,299 - mylog - INFO - CAMFIELD AIRPORT,肯非尔机场,CAMFIELD,肯非尔,AUSTRALIA,澳大利亚,CFI,
2023-03-12 19:56:23,424 - mylog - INFO - CARPENTARIA DOWNS AIRPORT,卡本达利亚坦机场,CARPENTARIA DOWNS,卡本达利亚坦,AUSTRALIA,澳大利亚,CFP,
2023-03-12 19:56:23,535 - mylog - INFO - COFFS HARBOUR AIRPORT,科夫斯港机场,COFFS HARBOUR,科夫斯港,AUSTRALIA,澳大利亚,CFS,
2023-03-12 19:56:23,645 - mylog - INFO - CAIGUNA AIRPORT,高根那机场,CAIGUNA,高根那,AUSTRALIA,澳大利亚,CGV,
2023-03-12 19:56:23,765 - mylog - INFO - COLLIE AIRPORT,,COLLIE,,AUSTRALIA,澳大利亚,CIE,
2023-03-12 19:56:23,866 - mylog - INFO - CROKER ISLAND AIRPORT,克鲁克岛机场,CROKER ISLAND,克鲁克岛,AUSTRALIA,澳大利亚,CKI,
2023-03-12 19:56:23,985 - mylog - INFO - COOLAH AIRPORT,库拉机场,COOLAH,库拉,AUSTRALIA,澳大利亚,CLH,
2023-03-12 19:56:24,085 - mylog - INFO - CUNNAMULLA AIRPORT,坎纳马拉机场,CUNNAMULLA,坎纳马拉,AUSTRALIA,澳大利亚,CMA,
2023-03-12 19:56:24,209 - mylog - INFO - COOTAMUNDRA AIRPORT,库达门德机场,COOTAMUNDRA,库达门德,AUSTRALIA,澳大利亚,CMD,
2023-03-12 19:56:24,308 - mylog - INFO - CAMOOWEAL AIRPORT,肯默唯尔机场,CAMOOWEAL,肯默唯尔,AUSTRALIA,澳大利亚,CML,
2023-03-12 19:56:24,451 - mylog - INFO - CLERMONT AIRPORT,克莱蒙机场,CLERMONT,克莱蒙,AUSTRALIA,澳大利亚,CMQ,
2023-03-12 19:56:24,552 - mylog - INFO - COONAMBLE AIRPORT,库南布尔机场,COONAMBLE,库南布尔,AUSTRALIA,澳大利亚,CNB,
2023-03-12 19:56:24,664 - mylog - INFO - COCONUT ISLAND AIRPORT,科科纳特岛,COCONUT ISLAND,科科纳特岛,AUSTRALIA,澳大利亚,CNC,
2023-03-12 19:56:24,769 - mylog - INFO - CLONCURRY AIRPORT,克朗克里机场,CLONCURRY,克朗克里,AUSTRALIA,澳大利亚,CNJ,
2023-03-12 19:56:24,928 - mylog - INFO - CAIRNS AIRPORT,凯恩斯机场,CAIRNS,凯恩斯,AUSTRALIA,澳大利亚,CNS,
2023-03-12 19:56:25,038 - mylog - INFO - COOLIBAH AIRPORT,库利巴机场,COOLIBAH,,AUSTRALIA,澳大利亚,COB,
2023-03-12 19:56:25,145 - mylog - INFO - COONABARABRAN AIRPORT,库纳巴拉机场,COONABARABRAN,库纳巴拉,AUSTRALIA,澳大利亚,COJ,
2023-03-12 19:56:25,252 - mylog - INFO - COOLAWANYAH AIRPORT,库乐温耶 机场,COOLAWANYAH,库乐温耶 ,AUSTRALIA,澳大利亚,COY,
2023-03-12 19:56:25,368 - mylog - INFO - COOBER PEDY AIRPORT,库伯佩迪机场,COOBER PEDY,库伯佩迪,AUSTRALIA,澳大利亚,CPD,
2023-03-12 19:56:25,488 - mylog - INFO - CAPE FLATTERY AIRPORT,,CAPE FLATTERY,,AUSTRALIA,澳大利亚,CQP,
2023-03-12 19:56:25,613 - mylog - INFO - COLLARENEBRI AIRPORT,,COLLARENEBRI,,AUSTRALIA,澳大利亚,CRB,
2023-03-12 19:56:25,733 - mylog - INFO - CHERRIBAH AIRPORT,,CHERRIBAH,,AUSTRALIA,澳大利亚,CRH,
2023-03-12 19:56:25,846 - mylog - INFO - COORABIE AIRPORT,,COORABIE,,AUSTRALIA,澳大利亚,CRJ,
2023-03-12 19:56:25,970 - mylog - INFO - CARLTON HILL AIRPORT,卡特坡 机场,CARLTON HILL,卡特坡 ,AUSTRALIA,澳大利亚,CRY,
2023-03-12 19:56:26,081 - mylog - INFO - CRESSWELL DOWNS AIRPORT,,CRESSWELL DOWNS,,AUSTRALIA,澳大利亚,CSD,
2023-03-12 19:56:26,204 - mylog - INFO - CASINO AIRPORT,卡西诺机场,CASINO,卡西诺,AUSTRALIA,澳大利亚,CSI,
2023-03-12 19:56:26,325 - mylog - INFO - CHARLEVILLE AIRPORT,查理维尔机场,CHARLEVILLE,查理维尔,AUSTRALIA,澳大利亚,CTL,
2023-03-12 19:56:26,435 - mylog - INFO - COOKTOWN AIRPORT,库克敦机场,COOKTOWN,库克敦,AUSTRALIA,澳大利亚,CTN,
2023-03-12 19:56:26,545 - mylog - INFO - CATTLE CREEK AIRPORT,牛溪机场,CATTLE CREEK,牛溪,AUSTRALIA,澳大利亚,CTR,
2023-03-12 19:56:26,650 - mylog - INFO - CALOUNDRA AIRPORT,卡罗旺德拉机场,CALOUNDRA,卡罗旺德拉,AUSTRALIA,澳大利亚,CUD,
2023-03-12 19:56:26,760 - mylog - INFO - CUDAL AIRPORT,,CUDAL,,AUSTRALIA,澳大利亚,CUG,
2023-03-12 19:56:26,871 - mylog - INFO - COEN AIRPORT,科恩机场,COEN,科恩,AUSTRALIA,澳大利亚,CUQ,
2023-03-12 19:56:27,006 - mylog - INFO - CUE AIRPORT,库埃机场,CUE,库埃,AUSTRALIA,澳大利亚,CUY,
2023-03-12 19:56:27,113 - mylog - INFO - CLEVE AIRPORT,克利夫机场,CLEVE,克利夫,AUSTRALIA,澳大利亚,CVC,
2023-03-12 19:56:27,223 - mylog - INFO - CARNARVON AIRPORT,卡那封机场,CARNARVON,卡那封,AUSTRALIA,澳大利亚,CVQ,
2023-03-12 19:56:27,334 - mylog - INFO - COWARIE AIRPORT,考阿里机场,COWARIE,考阿里,AUSTRALIA,澳大利亚,CWR,
2023-03-12 19:56:27,430 - mylog - INFO - COWRA AIRPORT,考拉机场,COWRA,考拉,AUSTRALIA,澳大利亚,CWT,
2023-03-12 19:56:27,559 - mylog - INFO - COROWA AIRPORT,,COROWA,,AUSTRALIA,澳大利亚,CWW,
2023-03-12 19:56:27,654 - mylog - INFO - CHRISTMAS CREEK AIRPORT,圣诞溪机场,CHRISTMAS CREEK,圣诞溪,AUSTRALIA,澳大利亚,CXQ,
2023-03-12 19:56:27,780 - mylog - INFO - CHARTERS TOWERS AIRPORT,查特斯堡机场,CHARTERS TOWERS,查特斯堡,AUSTRALIA,澳大利亚,CXT,
2023-03-12 19:56:27,890 - mylog - INFO - CORRYONG AIRPORT,克扬机场,CORRYONG,克扬,AUSTRALIA,澳大利亚,CYG,
2023-03-12 19:56:28,009 - mylog - INFO - CLUNY AIRPORT,克吕尼机场,CLUNY,克吕尼,AUSTRALIA,澳大利亚,CZY,
2023-03-12 19:56:28,117 - mylog - INFO - DAUAN ISLAND AIRPORT,,DAUAN ISLAND,,AUSTRALIA,澳大利亚,DAJ,
2023-03-12 19:56:28,228 - mylog - INFO - DUBBO AIRPORT,达博机场,DUBBO,达博,AUSTRALIA,澳大利亚,DBO,
2023-03-12 19:56:28,333 - mylog - INFO - DALBY AIRPORT,达尔比机场,DALBY,达尔比,AUSTRALIA,澳大利亚,DBY,
2023-03-12 19:56:28,448 - mylog - INFO - DAYDREAM ISLAND AIRPORT,白日梦岛机场,DAYDREAM ISLAND,白日梦岛,AUSTRALIA,澳大利亚,DDI,
2023-03-12 19:56:28,561 - mylog - INFO - DELTA DOWNS AIRPORT,德尔塔顿斯机场,DELTA DOWNS,德尔塔顿斯,AUSTRALIA,澳大利亚,DDN,
2023-03-12 19:56:28,669 - mylog - INFO - DRUMDUFF AIRPORT,哲道夫机场,DRUMDUFF,哲道夫,AUSTRALIA,澳大利亚,DFP,
2023-03-12 19:56:28,774 - mylog - INFO - DALGARANGA AIRPORT,,DALGARANGA,,AUSTRALIA,澳大利亚,DGD,
2023-03-12 19:56:28,880 - mylog - INFO - MUDGEE AIRPORT,马奇机场 ,MUDGEE,马奇,AUSTRALIA,澳大利亚,DGE,
2023-03-12 19:56:28,987 - mylog - INFO - DURHAM DOWNS AIRPORT,达勒姆当斯机场,DURHAM DOWNS,达勒姆当斯,AUSTRALIA,澳大利亚,DHD,
2023-03-12 19:56:29,078 - mylog - INFO - DUNK ISLAND AIRPORT,邓克岛机场,DUNK ISLAND,邓克岛,AUSTRALIA,澳大利亚,DKI,
2023-03-12 19:56:29,200 - mylog - INFO - DOCKER RIVER AIRPORT,多克尔河机场,DOCKER RIVER,多克尔河,AUSTRALIA,澳大利亚,DKV,
2023-03-12 19:56:29,308 - mylog - INFO - DULKANINNA AIRPORT,道肯那机场,DULKANINNA,道肯那,AUSTRALIA,澳大利亚,DLK,
2023-03-12 19:56:29,420 - mylog - INFO - DELISSAVILLE AIRPORT,德利萨维尔机场,DELISSAVILLE,德利萨维尔,AUSTRALIA,澳大利亚,DLV,
2023-03-12 19:56:29,547 - mylog - INFO - DOOMADGEE AIRPORT,杜马德吉机场,DOOMADGEE,杜马德吉,AUSTRALIA,澳大利亚,DMD,
2023-03-12 19:56:29,654 - mylog - INFO - DUNBAR AIRPORT,邓巴机场,DUNBAR,邓巴,AUSTRALIA,澳大利亚,DNB,
2023-03-12 19:56:29,764 - mylog - INFO - DOONGAN AIRPORT,,DOONGAN,,AUSTRALIA,澳大利亚,DNG,
2023-03-12 19:56:29,874 - mylog - INFO - DENHAM AIRPORT,登哈姆机场,DENHAM,登哈姆,AUSTRALIA,澳大利亚,DNM,
2023-03-12 19:56:29,990 - mylog - INFO - DENILIQUIN AIRPORT,德尼利昆机场,DENILIQUIN,德尼利昆,AUSTRALIA,澳大利亚,DNQ,
2023-03-12 19:56:30,101 - mylog - INFO - DONGARA AIRPORT,当加拉机场,DONGARA,当加拉,AUSTRALIA,澳大利亚,DOX,
2023-03-12 19:56:30,196 - mylog - INFO - DEVONPORT AIRPORT,德文波特机场,DEVONPORT,德文波特,AUSTRALIA,澳大利亚,DPO,
2023-03-12 19:56:30,306 - mylog - INFO - DERBY AIRPORT,达尔比机场,DERBY,达尔比,AUSTRALIA,澳大利亚,DRB,
2023-03-12 19:56:30,427 - mylog - INFO - DORUNDA STATION AIRPORT,多隆达,DORUNDA STATION,多隆达,AUSTRALIA,澳大利亚,DRD,
2023-03-12 19:56:30,542 - mylog - INFO - DIRRANBANDI AIRPORT,迪兰本机场,DIRRANBANDI,迪兰本,AUSTRALIA,澳大利亚,DRN,
2023-03-12 19:56:30,647 - mylog - INFO - DURRIE AIRPORT,达里机场,DURRIE,达里,AUSTRALIA,澳大利亚,DRR,
